log_id,log_time,gateway_id,beacon_id,rssi,battery_level,x_value,y_value,z_value,rawData
1451,"2021-04-01 13:43:03",4,1,-68,100,0.046875,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000CFFFE00F83BC3A83F23AC
1452,"2021-04-01 13:43:09",1,1,-55,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
1453,"2021-04-01 13:43:13",2,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1454,"2021-04-01 13:43:25",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1455,"2021-04-01 13:43:53",2,5,-67,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
1456,"2021-04-01 13:43:55",4,5,-68,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1457,"2021-04-01 13:44:03",2,5,-63,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
1458,"2021-04-01 13:44:09",4,5,-62,100,0.0585938,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000FFFF9010237C3A83F23AC
1459,"2021-04-01 13:44:11",2,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1460,"2021-04-01 13:44:17",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1461,"2021-04-01 13:44:31",4,1,-69,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
1462,"2021-04-01 13:44:36",4,3,-72,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
1463,"2021-04-01 13:44:37",1,1,-52,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
1464,"2021-04-01 13:44:44",2,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1465,"2021-04-01 13:44:46",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
1466,"2021-04-01 13:44:56",4,5,-62,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
1467,"2021-04-01 13:45:02",2,5,-63,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
1468,"2021-04-01 13:45:14",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1469,"2021-04-01 13:45:34",2,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1470,"2021-04-01 13:45:34",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1471,"2021-04-01 13:45:48",2,5,-67,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
1472,"2021-04-01 13:46:00",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1473,"2021-04-01 13:45:58",4,3,-71,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
1474,"2021-04-01 13:46:04",2,3,-52,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
1475,"2021-04-01 13:46:18",2,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1476,"2021-04-01 13:46:20",4,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1477,"2021-04-01 13:46:26",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1478,"2021-04-01 13:46:32",6,3,-82,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
1479,"2021-04-01 13:46:32",4,5,-62,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
1480,"2021-04-01 13:46:37",2,3,-49,100,0.0585938,0,0.96875,0201060303E1FF1216E1FFA10364000F000000F83DC3A83F23AC
1481,"2021-04-01 13:46:46",2,5,-67,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1482,"2021-04-01 13:46:48",4,5,-66,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
1483,"2021-04-01 13:46:58",4,1,-79,100,0.046875,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000CFFFE00F83BC3A83F23AC
1484,"2021-04-01 13:47:04",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1485,"2021-04-01 13:47:04",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1486,"2021-04-01 13:47:08",1,1,-55,100,0.046875,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000CFFFE00F83BC3A83F23AC
1487,"2021-04-01 13:47:16",2,5,-63,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
1488,"2021-04-01 13:47:18",4,5,-60,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1489,"2021-04-01 13:47:54",2,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1490,"2021-04-01 13:47:54",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1491,"2021-04-01 13:48:08",2,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1492,"2021-04-01 13:48:14",4,5,-62,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
1493,"2021-04-01 13:48:12",4,4,-78,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
1494,"2021-04-01 13:48:22",2,4,-56,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
1495,"2021-04-01 13:48:28",2,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1496,"2021-04-01 13:48:34",2,2,-76,100,0.0585938,0,1,0201060303E1FF1216E1FFA10364000F000001003FC3A83F23AC
1497,"2021-04-01 13:48:34",4,5,-64,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
1498,"2021-04-01 13:48:37",4,3,-72,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
1499,"2021-04-01 13:48:40",1,2,-60,100,0.0585938,0,1,0201060303E1FF1216E1FFA10364000F000001003FC3A83F23AC
1500,"2021-04-01 13:48:46",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1501,"2021-04-01 13:48:47",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
1502,"2021-04-01 13:48:49",1,3,-70,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
1503,"2021-04-01 13:48:48",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1504,"2021-04-01 13:48:53",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
1505,"2021-04-01 13:48:58",2,5,-63,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
1506,"2021-04-01 13:49:00",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1507,"2021-04-01 13:49:06",2,5,-67,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
1508,"2021-04-01 13:49:17",6,3,-82,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
1509,"2021-04-01 13:49:21",2,3,-52,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
1510,"2021-04-01 13:49:36",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1511,"2021-04-01 13:49:39",4,4,-75,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
1512,"2021-04-01 13:49:44",2,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1513,"2021-04-01 13:49:49",2,4,-54,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
1514,"2021-04-01 13:49:50",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1515,"2021-04-01 13:50:07",1,5,-73,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1516,"2021-04-01 13:50:17",2,5,-64,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
1517,"2021-04-01 13:50:17",4,5,-64,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
1518,"2021-04-01 13:50:23",4,4,-77,100,0.0585938,0.0078125,0.9375,0201060303E1FF1216E1FFA10364000F000200F030C3A83F23AC
1519,"2021-04-01 13:50:33",2,4,-55,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
1520,"2021-04-01 13:50:43",4,1,-69,100,0.046875,0,0.96875,0201060303E1FF1216E1FFA10364000C000000F83BC3A83F23AC
1521,"2021-04-01 13:50:54",1,1,-54,100,0.046875,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000CFFFE00F83BC3A83F23AC
1522,"2021-04-01 13:51:04",4,1,-69,100,0.046875,0,0.96875,0201060303E1FF1216E1FFA10364000C000000F83BC3A83F23AC
1523,"2021-04-01 13:51:08",1,1,-54,100,0.0390625,0,0.976562,0201060303E1FF1216E1FFA10364000A000000FA3BC3A83F23AC
1524,"2021-04-01 13:51:19",2,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1525,"2021-04-01 13:51:21",4,5,-64,100,0.046875,-0.0195312,1.01953,0201060303E1FF1216E1FFA10364000CFFFB010537C3A83F23AC
1526,"2021-04-01 13:51:39",2,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1527,"2021-04-01 13:51:45",4,5,-62,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
1528,"2021-04-01 13:51:47",4,3,-72,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
1529,"2021-04-01 13:51:59",2,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1530,"2021-04-01 13:51:57",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
1531,"2021-04-01 13:52:05",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1532,"2021-04-01 13:52:17",2,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1533,"2021-04-01 13:52:17",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1534,"2021-04-01 13:52:37",2,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1535,"2021-04-01 13:52:37",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1536,"2021-04-01 13:53:03",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1537,"2021-04-01 13:53:05",4,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1538,"2021-04-01 13:53:17",2,5,-67,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
1539,"2021-04-01 13:53:27",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1540,"2021-04-01 13:53:41",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1541,"2021-04-01 13:53:43",6,3,-81,100,0.0585938,0,0.96875,0201060303E1FF1216E1FFA10364000F000000F83DC3A83F23AC
1542,"2021-04-01 13:53:49",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1543,"2021-04-01 13:53:48",2,3,-55,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
1544,"2021-04-01 13:53:55",4,1,-68,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
1545,"2021-04-01 13:54:02",1,1,-58,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
1546,"2021-04-01 13:54:07",2,1,-69,100,0.046875,-0.0078125,0.957031,0201060303E1FF1216E1FFA10364000CFFFE00F53BC3A83F23AC
1547,"2021-04-01 13:54:13",1,1,-54,100,0.046875,0,0.96875,0201060303E1FF1216E1FFA10364000C000000F83BC3A83F23AC
1548,"2021-04-01 13:54:37",2,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1549,"2021-04-01 13:54:39",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1550,"2021-04-01 13:54:57",4,1,-68,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
1551,"2021-04-01 13:55:05",1,1,-57,100,0.046875,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000CFFFE00F83BC3A83F23AC
1552,"2021-04-01 13:55:23",2,5,-63,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
1553,"2021-04-01 13:55:29",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1554,"2021-04-01 13:55:41",2,5,-64,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
1555,"2021-04-01 13:55:43",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1556,"2021-04-01 13:56:20",2,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1557,"2021-04-01 13:56:19",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1558,"2021-04-01 13:56:40",2,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1559,"2021-04-01 13:57:08",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1560,"2021-04-01 13:57:24",2,5,-63,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
1561,"2021-04-01 13:57:26",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1562,"2021-04-01 13:57:28",1,3,-70,100,0.0585938,0,0.96875,0201060303E1FF1216E1FFA10364000F000000F83DC3A83F23AC
1563,"2021-04-01 13:57:34",2,3,-52,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
1564,"2021-04-01 13:57:42",3,5,-74,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1565,"2021-04-01 13:57:52",2,5,-67,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1566,"2021-04-01 13:57:52",1,3,-70,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
1567,"2021-04-01 13:58:00",2,3,-52,100,0.0585938,0,0.949219,0201060303E1FF1216E1FFA10364000F000000F33DC3A83F23AC
1568,"2021-04-01 13:58:30",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1569,"2021-04-01 13:58:36",2,5,-64,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
1570,"2021-04-01 13:58:36",4,5,-63,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
1571,"2021-04-01 13:59:02",2,5,-67,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1572,"2021-04-01 14:00:00",4,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1573,"2021-04-01 14:00:04",4,3,-74,100,0.046875,0,0.957031,0201060303E1FF1216E1FFA10364000C000000F53DC3A83F23AC
1574,"2021-04-01 14:00:12",2,3,-52,100,0.046875,0,0.957031,0201060303E1FF1216E1FFA10364000C000000F53DC3A83F23AC
1575,"2021-04-01 14:00:16",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1576,"2021-04-01 14:00:36",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1577,"2021-04-01 14:00:48",2,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1578,"2021-04-01 14:00:50",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1579,"2021-04-01 14:00:56",2,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1580,"2021-04-01 14:00:59",4,4,-74,100,0.0664062,0.0078125,0.9375,0201060303E1FF1216E1FFA103640011000200F030C3A83F23AC
1581,"2021-04-01 14:01:02",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1582,"2021-04-01 14:01:09",2,4,-54,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
1583,"2021-04-01 14:01:26",1,5,-73,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1584,"2021-04-01 14:01:34",4,5,-62,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
1585,"2021-04-01 14:02:19",2,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1586,"2021-04-01 14:02:27",4,5,-64,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
1587,"2021-04-01 14:02:39",2,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1588,"2021-04-01 14:02:45",4,5,-62,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
1589,"2021-04-01 14:02:57",2,5,-63,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
1590,"2021-04-01 14:02:59",4,5,-64,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
1591,"2021-04-01 14:03:11",2,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1592,"2021-04-01 14:03:17",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1593,"2021-04-01 14:03:52",4,4,-74,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
1594,"2021-04-01 14:04:02",2,4,-55,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
1595,"2021-04-01 14:04:21",2,5,-63,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
1596,"2021-04-01 14:04:25",4,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1597,"2021-04-01 14:04:33",2,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1598,"2021-04-01 14:04:33",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1599,"2021-04-01 14:04:40",4,1,-68,100,0.046875,0,0.96875,0201060303E1FF1216E1FFA10364000C000000F83BC3A83F23AC
1600,"2021-04-01 14:04:41",2,5,-67,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1601,"2021-04-01 14:04:45",4,5,-62,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
1602,"2021-04-01 14:04:44",1,1,-54,100,0.046875,0,0.96875,0201060303E1FF1216E1FFA10364000C000000F83BC3A83F23AC
1603,"2021-04-01 14:04:59",2,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1604,"2021-04-01 14:05:09",4,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1605,"2021-04-01 14:05:11",4,3,-72,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
1606,"2021-04-01 14:05:19",2,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1607,"2021-04-01 14:05:17",2,3,-52,100,0.046875,0,0.957031,0201060303E1FF1216E1FFA10364000C000000F53DC3A83F23AC
1608,"2021-04-01 14:05:23",4,5,-69,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
1609,"2021-04-01 14:05:31",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1610,"2021-04-01 14:05:31",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1611,"2021-04-01 14:05:51",2,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1612,"2021-04-01 14:05:57",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1613,"2021-04-01 14:06:11",2,5,-67,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1614,"2021-04-01 14:06:29",6,3,-81,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
1615,"2021-04-01 14:06:27",4,1,-69,100,0.046875,0,0.96875,0201060303E1FF1216E1FFA10364000C000000F83BC3A83F23AC
1616,"2021-04-01 14:06:35",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1617,"2021-04-01 14:06:35",2,3,-51,100,0.046875,0,0.957031,0201060303E1FF1216E1FFA10364000C000000F53DC3A83F23AC
1618,"2021-04-01 14:06:35",2,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1619,"2021-04-01 14:06:41",1,1,-55,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
1620,"2021-04-01 14:06:43",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1621,"2021-04-01 14:06:53",2,5,-63,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
1622,"2021-04-01 14:06:55",4,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1623,"2021-04-01 14:07:13",2,5,-63,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
1624,"2021-04-01 14:07:19",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
1625,"2021-04-01 14:07:17",4,3,-71,100,0.046875,0,0.957031,0201060303E1FF1216E1FFA10364000C000000F53DC3A83F23AC
1626,"2021-04-01 14:07:27",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
1627,"2021-04-01 14:07:53",2,5,-67,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
1628,"2021-04-01 14:07:56",1,3,-71,100,0.046875,0,0.957031,0201060303E1FF1216E1FFA10364000C000000F53DC3A83F23AC
1629,"2021-04-01 14:08:00",2,3,-51,100,0.0585938,0,0.96875,0201060303E1FF1216E1FFA10364000F000000F83DC3A83F23AC
1630,"2021-04-01 14:08:02",1,5,-73,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1631,"2021-04-01 14:08:02",4,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
1632,"2021-04-01 14:08:07",2,5,-66,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
1633,"2021-04-01 14:08:12",4,5,-62,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
1634,"2021-04-01 14:08:32",1,4,-79,100,0.0664062,0.0195312,0.9375,0201060303E1FF1216E1FFA103640011000500F030C3A83F23AC
1635,"2021-04-01 14:08:40",2,4,-59,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
1636,"2021-04-01 14:08:44",2,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
